"","Submission.id","Participant.id","Status","Started.at","Completed.at","Reviewed.at","Archived.at","Time.taken","Completion.code","Total.approvals","Employment.sector","Age","Sex","Ethnicity.simplified","Country.of.birth","Country.of.residence","Nationality","Language","Student.status","Employment.status"
"268","643c4cb2f5b6ce1221512d85","5fc6df58f380620a09116434","APPROVED","2023-04-16T19:29:56.256000Z","2023-04-16T19:31:19.023000Z","2023-04-16T19:31:19.520000","2023-04-16T19:31:19.429824Z",83,"CE3DWF28",1569,"Medicine","23","Female","White","United States","United States","United States","English","No","Full-Time"
"269","643c4cd367c98e72140a2f89","61074ae762b0186a302f1028","APPROVED","2023-04-16T19:30:30.738000Z","2023-04-16T19:32:16.305000Z","2023-04-16T19:32:18.258000","2023-04-16T19:32:18.186351Z",106,"CE3DWF28",3153,"Medicine","38","Male","White","United States","United States","United States","English","No","Full-Time"
"270","643c4cf16f6be29d4065d519","5843e65e56019d0001f6a305","APPROVED","2023-04-16T19:31:01.100000Z","2023-04-16T19:35:45.525000Z","2023-04-16T19:35:46.068000","2023-04-16T19:35:45.972979Z",285,"CE3DWF28",2947,"Medicine","37","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"271","643c4d38828916df0c8c0843","61fa93435719bc09cb834c4f","APPROVED","2023-04-16T19:32:11.571000Z","2023-04-16T19:33:24.942000Z","2023-04-16T19:33:25.382000","2023-04-16T19:33:25.295272Z",74,"CE3DWF28",1259,"Medicine","23","Female","White","United States","United States","United States","English","Yes","Part-Time"
"272","643c4d6097e855d02c4788e9","5ec59e86c9569f5e8000717b","APPROVED","2023-04-16T19:32:52.852000Z","2023-04-16T19:40:09.814000Z","2023-04-16T19:40:10.420000","2023-04-16T19:40:10.364289Z",437,"CE3DWF28",2262,"Medicine","37","Female","Asian","China","United States","United States","Chinese","No","Part-Time"
"273","643c4df3cab7c5c587b81c23","6157b6f47949b07006a288d1","APPROVED","2023-04-16T19:35:23.166000Z","2023-04-16T19:38:38.375000Z","2023-04-16T19:38:38.833000","2023-04-16T19:38:38.772205Z",196,"CE3DWF28",1108,"Medicine","58","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"274","643c4e49abc3a51dc6dc458a","5843241166ef8c00018955fd","APPROVED","2023-04-16T19:36:45.315000Z","2023-04-16T19:37:32.868000Z","2023-04-16T19:37:33.294000","2023-04-16T19:37:33.234519Z",48,"CE3DWF28",467,"Medicine","48","Female","White","United States","United States","United States","English","No","DATA_EXPIRED"
"275","643c4e506f5290f2d6e90617","5d1c0da8601cd70001728eac","APPROVED","2023-04-16T19:36:52.358000Z","2023-04-16T19:38:52.500000Z","2023-04-16T19:38:52.902000","2023-04-16T19:38:52.828759Z",121,"CE3DWF28",358,"Medicine","27","Female","White","United States","United States","United States","English","No","Full-Time"
"276","643c4ec8c0d542a04b20a32d","6150d57bf41e1a4973587e5b","APPROVED","2023-04-16T19:38:53.643000Z","2023-04-16T19:40:37.169000Z","2023-04-16T19:40:37.798000","2023-04-16T19:40:37.706745Z",104,"CE3DWF28",347,"Medicine","62","Male","White","United States","United States","United States","English","No","Full-Time"
"277","643c4ee51d1f3f9f505c3fb1","60ba9b1108f554e36941c2b4","APPROVED","2023-04-16T19:39:17.304000Z","2023-04-16T19:41:13.631000Z","2023-04-16T19:41:14.101000","2023-04-16T19:41:14.033382Z",117,"CE3DWF28",2614,"Medicine","54","Male","Black","United States","United States","United States","English","No","DATA_EXPIRED"
"278","643c4f060a1baedd378062be","5ec00f62cf12be40ea6fe344","APPROVED","2023-04-16T19:39:57.373000Z","2023-04-16T19:43:56.172000Z","2023-04-16T19:43:56.812000","2023-04-16T19:43:56.691767Z",239,"CE3DWF28",4582,"Medicine","48","Female","White","United States","United States","United States","English","No","Full-Time"
"279","643c4f6b1f0de3981e512d58","5c0b388b9c7b1100015ab55f","APPROVED","2023-04-16T19:41:45.022000Z","2023-04-16T19:42:39.412000Z","2023-04-16T19:42:39.918000","2023-04-16T19:42:39.826729Z",55,"CE3DWF28",3615,"Medicine","55","Female","White","United States","United States","United States","English","No","Full-Time"
"280","643c4fb9b3104fe0282f2966","63d181019036d598f33bfe33","APPROVED","2023-04-16T19:42:53.220000Z","2023-04-16T19:44:23.861000Z","2023-04-16T19:44:24.703000","2023-04-16T19:44:24.638069Z",91,"CE3DWF28",605,"Medicine","32","Male","White","United States","United States","United States","English","No","Full-Time"
"281","643c4fc5293a07bc3f96d58c","5fab3afc780978629141d35f","APPROVED","2023-04-16T19:43:03.515000Z","2023-04-16T19:44:28.837000Z","2023-04-16T19:44:29.284000Z","2023-04-16T19:44:30.100976Z",86,"CE3DWF28",582,"Medicine","25","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)"
"282","643c4fd84bec30fd7d96d5ab","610b1591257ac027333f6f2b","APPROVED","2023-04-16T19:43:23.943000Z","2023-04-16T19:44:33.676000Z","2023-04-16T19:44:34.124000Z","2023-04-16T19:44:34.825560Z",70,"CE3DWF28",655,"Medicine","46","Female","White","United States","United States","United States","English","No","Full-Time"
"283","643c4ff059610c21c860e447","63e55b9998cfe6f533667161","APPROVED","2023-04-16T19:43:47.619000Z","2023-04-16T19:44:50.941000Z","2023-04-16T19:44:52.417000","2023-04-16T19:44:52.338230Z",64,"CE3DWF28",438,"Medicine","38","Male","White","United States","United States","United States","English","No","Full-Time"
"284","643c5014237762da3caa4ee9","61112645ce733afadd8f7bf9","APPROVED","2023-04-16T19:44:24.281000Z","2023-04-16T19:46:14.168000Z","2023-04-16T19:46:14.958000","2023-04-16T19:46:14.899672Z",110,"CE3DWF28",459,"Medicine","29","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"285","643c5024d46b54b94b173733","60ff712d335699ee037aa128","APPROVED","2023-04-16T19:44:40.452000Z","2023-04-16T19:45:46.471000Z","2023-04-16T19:45:46.964000","2023-04-16T19:45:46.896394Z",67,"CE3DWF28",979,"Medicine","22","Female","Black","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"286","643c50326203eee397cd6296","5dcf1dd6e4f4a006d66099c7","APPROVED","2023-04-16T19:44:58.449000Z","2023-04-16T19:47:04.864000Z","2023-04-16T19:47:05.281000","2023-04-16T19:47:05.215955Z",127,"CE3DWF28",602,"Medicine","53","Male","White","United States","United States","United States","English","No","Full-Time"
"287","643c5073350e26b25b478900","5c8d7182d169ac0017d98627","APPROVED","2023-04-16T19:45:58.382000Z","2023-04-16T19:47:11.312000Z","2023-04-16T19:47:11.780000","2023-04-16T19:47:11.707576Z",73,"CE3DWF28",1068,"Medicine","28","Male","White","United States","United States","United States","English","No","Part-Time"
"288","643c507a2db64955cce21e9f","57445a313fdc690010095688","APPROVED","2023-04-16T19:46:04.715000Z","2023-04-16T19:47:17.114000Z","2023-04-16T19:47:19.396000","2023-04-16T19:47:19.310152Z",73,"CE3DWF28",1004,"Medicine","27","Male","Black","United States","United States","United States","English","Yes","Part-Time"
"289","643c50b05ac9dda4abdc458a","60838e2e91a6300001f9ac89","APPROVED","2023-04-16T19:47:01.520000Z","2023-04-16T19:49:02.992000Z","2023-04-16T19:49:04.006000","2023-04-16T19:49:03.919205Z",122,"CE3DWF28",2807,"Medicine","41","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"290","643c50d357f3a08e15478922","5a8b1ee2000dab00018cc7cd","APPROVED","2023-04-16T19:47:35.782000Z","2023-04-16T19:50:07.025000Z","2023-04-16T19:50:07.685000","2023-04-16T19:50:07.410815Z",152,"CE3DWF28",3141,"Medicine","34","Female","White","United States","United States","United States","English","No","Part-Time"
"291","643c50ed4d37ce01f08b6fee","5f985596be2ea910b23827ed","APPROVED","2023-04-16T19:48:24.554000Z","2023-04-16T19:50:09.370000Z","2023-04-16T19:50:09.839000","2023-04-16T19:50:09.770041Z",105,"CE3DWF28",2096,"Medicine","23","Male","Asian","Singapore","United States","United States","Chinese","Yes","Full-Time"
"292","643c510b018a01ffd0772cb4","636578c6aa1228f8b15ee701","APPROVED","2023-04-16T19:48:31.518000Z","2023-04-16T19:49:31.961000Z","2023-04-16T19:49:32.455000","2023-04-16T19:49:32.379829Z",61,"CE3DWF28",805,"Medicine","22","Male","White","United States","United States","United States","English","Yes","Full-Time"
"293","643c5168e83c2a7e91aa4ee7","592ba0926579ca0001edb7de","APPROVED","2023-04-16T19:50:06.714000Z","2023-04-16T19:58:54.043000Z","2023-04-16T19:58:54.523000","2023-04-16T19:58:54.438413Z",528,"CE3DWF28",347,"Medicine","29","Female","Asian","United States","United States","United States","Pashto","Yes","Part-Time"
"294","643c51a852aab958e25c3fb5","63ea4609086ed7a4f9ee55a5","APPROVED","2023-04-16T19:51:07.653000Z","2023-04-16T19:52:03.624000Z","2023-04-16T19:52:04.094000","2023-04-16T19:52:04.000715Z",56,"CE3DWF28",406,"Medicine","33","Female","White","United States","United States","United States","English","No","Full-Time"
"295","643c51c3a76ecfe4b5262f5a","60bd2dac3b83db2d6cafbdb5","APPROVED","2023-04-16T19:51:34.013000Z","2023-04-16T19:52:46.937000Z","2023-04-16T19:52:47.425000","2023-04-16T19:52:47.358934Z",73,"CE3DWF28",668,"Medicine","25","Female","White","United States","United States","United States","English","Yes","DATA_EXPIRED"
"296","643c51d4c8421de979e21e7f","629e1261dc860cbee1a8be12","APPROVED","2023-04-16T19:51:55.413000Z","2023-04-16T19:55:57.464000Z","2023-04-16T19:55:57.899000","2023-04-16T19:55:57.816972Z",243,"CE3DWF28",1887,"Medicine","38","Female","White","United States","United States","United States","English","No","Full-Time"
"297","643c52815cca0823fb853291","5ef3832ddd7d5a0f19b24f20","APPROVED","2023-04-16T19:54:44.432000Z","2023-04-16T19:55:57.736000Z","2023-04-16T19:55:58.219000","2023-04-16T19:55:58.146677Z",74,"CE3DWF28",1758,"Medicine","35","Male","White","Chile","United States","United States","Spanish","Yes","Full-Time"
"298","643c52ff874653dbec9a06e7","5fbc56c0293d73121cdc1eb5","APPROVED","2023-04-16T19:56:50.649000Z","2023-04-16T19:58:10.124000Z","2023-04-16T19:58:10.583000","2023-04-16T19:58:10.501734Z",80,"CE3DWF28",3769,"Medicine","33","Male","White","United States","United States","United States","English","Yes","Full-Time"
"299","643c53207d67c117d68b6f67","63d2bc12a843f8466a8f83e0","APPROVED","2023-04-16T19:57:24.792000Z","2023-04-16T19:59:13.821000Z","2023-04-16T19:59:14.313000","2023-04-16T19:59:14.242303Z",110,"CE3DWF28",224,"Medicine","30","Female","White","United States","United States","United States","English","No","Full-Time"
"300","643c53370fea037c862f2971","5da4152a3ab39a0011295a3e","APPROVED","2023-04-16T19:57:50.490000Z","2023-04-16T20:00:10.588000Z","2023-04-16T20:00:11.088000","2023-04-16T20:00:11.003996Z",141,"CE3DWF28",1041,"Medicine","59","Female","White","United States","United States","United States","English","DATA_EXPIRED","Part-Time"
"301","643c533b971cc267cce312ca","63d1458687bb808c5929e352","APPROVED","2023-04-16T19:57:50.561000Z","2023-04-16T19:58:43.318000Z","2023-04-16T19:58:43.713000","2023-04-16T19:58:43.641828Z",53,"CE3DWF28",750,"Medicine","26","Male","Asian","United States","United States","United States","English","No","Full-Time"
"302","643c53465f50535c65262f67","615b153c4573e5f639badcf1","APPROVED","2023-04-16T19:58:00.876000Z","2023-04-16T19:59:42.614000Z","2023-04-16T19:59:43.504000","2023-04-16T19:59:43.436719Z",102,"CE3DWF28",752,"Medicine","24","Female","White","United States","United States","United States","English","No","Full-Time"
"303","643c53502247650d1f9a0646","5f481a825080c619ea3709b0","APPROVED","2023-04-16T19:58:13.600000Z","2023-04-16T20:02:45.617000Z","2023-04-16T20:02:46.222000","2023-04-16T20:02:46.145385Z",273,"CE3DWF28",1558,"Medicine","44","Female","Black","United States","United States","United States","English","No","Part-Time"
"304","643c53def3b9db83f322f096","5d27dc6b46dea800184f8bfa","APPROVED","2023-04-16T20:00:41.054000Z","2023-04-16T20:02:50.745000Z","2023-04-16T20:02:51.182000","2023-04-16T20:02:51.113606Z",130,"CE3DWF28",814,"Medicine","40","Female","Asian","United Arab Emirates","United States","United States","English","No","Part-Time"
"305","643c5419876c57e3aa51c49f","5c3764ce3acfeb000154ac66","APPROVED","2023-04-16T20:01:33.698000Z","2023-04-16T20:02:57.078000Z","2023-04-16T20:02:57.507000","2023-04-16T20:02:57.435114Z",84,"CE3DWF28",1960,"Medicine","33","Male","Asian","United States","United States","United States","English","No","Part-Time"
"306","643c54785b3297cba255cf1d","63caad623a9efa3d1daba06d","APPROVED","2023-04-16T20:03:08.008000Z","2023-04-16T20:04:18.354000Z","2023-04-16T20:04:19.159000","2023-04-16T20:04:19.073679Z",71,"CE3DWF28",334,"Medicine","49","Female","White","United States","United States","United States","English","No","Full-Time"
"307","643c549dda00244a890a2f6a","612dadc02ff79efdae19c7f6","APPROVED","2023-04-16T20:03:45.422000Z","2023-04-16T20:05:08.812000Z","2023-04-16T20:05:09.325000","2023-04-16T20:05:09.246199Z",84,"CE3DWF28",1249,"Medicine","40","Female","White","United States","United States","United States","English","No","Full-Time"
"308","643c54d7550edbae0c43d092","5fc502cb4583150009dc8a66","APPROVED","2023-04-16T20:04:42.721000Z","2023-04-16T20:05:52.915000Z","2023-04-16T20:05:53.440000","2023-04-16T20:05:53.356698Z",71,"CE3DWF28",3914,"Medicine","43","Female","White","United States","United States","United States","English","No","Full-Time"
"309","643c54ffa72990b1f01974be","64148386b15c3ddfef1fcd69","APPROVED","2023-04-16T20:05:22.785000Z","2023-04-16T20:07:33.652000Z","2023-04-16T20:07:34.145000","2023-04-16T20:07:34.061461Z",131,"CE3DWF28",189,"Medicine","38","Male","White","United States","United States","United States","English","No","Full-Time"
"310","643c556ab3b4c16bf7772c74","5e04f438afb8b0f5afa75f08","APPROVED","2023-04-16T20:07:09.382000Z","2023-04-16T20:08:11.353000Z","2023-04-16T20:08:11.797000","2023-04-16T20:08:11.728077Z",62,"CE3DWF28",1023,"Medicine","37","Male","White","United States","United States","United States","English","No","Full-Time"
"311","643c5626f61144ab968c08e2","5eeaa8ee94a7f8046a02a20d","APPROVED","2023-04-16T20:10:18.734000Z","2023-04-16T20:12:11.909000Z","2023-04-16T20:12:12.474000","2023-04-16T20:12:12.393852Z",114,"CE3DWF28",1415,"Medicine","39","Male","White","United States","United States","United States","English","No","Full-Time"
"312","643c5633fd60d2bebb96d535","63ea5fe64d7a2cce52a149ca","APPROVED","2023-04-16T20:10:29.196000Z","2023-04-16T20:11:48.376000Z","2023-04-16T20:11:48.928000","2023-04-16T20:11:48.842870Z",80,"CE3DWF28",454,"Medicine","29","Female","Asian","United States","United States","United States","English","No","Full-Time"
"313","643c56a21911e54641aa4edc","60b7f6030152011ff5ab8197","APPROVED","2023-04-16T20:12:22.163000Z","2023-04-16T20:13:22.373000Z","2023-04-16T20:13:22.963000","2023-04-16T20:13:22.894450Z",61,"CE3DWF28",1002,"Medicine","40","Male","Mixed","United States","United States","United States","English","No","Full-Time"
"314","643c56d7f5c7d30a5bf452d6","546e72bafdf99b2b8df98426","APPROVED","2023-04-16T20:13:14.717000Z","2023-04-16T20:14:24.548000Z","2023-04-16T20:14:25.013000","2023-04-16T20:14:24.943664Z",70,"CE3DWF28",1705,"Medicine","33","Female","Mixed","United States","United States","United States","English","No","Part-Time"
"315","643c571a7b2848c30a24e030","633628106c44d5d8d54813f5","APPROVED","2023-04-16T20:14:20.874000Z","2023-04-16T20:15:10.156000Z","2023-04-16T20:15:15.435000","2023-04-16T20:15:15.480253Z",50,"CE3DWF28",506,"Medicine","25","Male","White","United States","United States","United States","English","Yes","Part-Time"
"316","643c572c23b2083fb4197501","5eb24b26f30ede1a6ae46c14","APPROVED","2023-04-16T20:14:38.780000Z","2023-04-16T20:16:16.536000Z","2023-04-16T20:16:24.639000Z","2023-04-16T20:16:30.848270Z",98,"CE3DWF28",3719,"Medicine","24","Male","White","United States","United States","United States","English","Yes","Full-Time"
"317","643c576d8f94556684d976b7","60a6c78720fb46c16a21ab1e","APPROVED","2023-04-16T20:15:43.943000Z","2023-04-16T20:16:51.705000Z","2023-04-16T20:16:52.395000","2023-04-16T20:16:52.302806Z",68,"CE3DWF28",1938,"Medicine","27","Male","Mixed","United States","United States","United States","English","No","Part-Time"
"318","643c5796909627291e713be2","62fba37f3560a85b4eb94aac","APPROVED","2023-04-16T20:16:26.728000Z","2023-04-16T20:17:36.073000Z","2023-04-16T20:17:37.605000","2023-04-16T20:17:37.525295Z",70,"CE3DWF28",1210,"Medicine","45","Male","White","United States","United States","United States","English","No","Full-Time"
"319","643c582713ca5f41af60e3fe","6110a52e4764194c6a17b64c","APPROVED","2023-04-16T20:18:53.207000Z","2023-04-16T20:20:37.912000Z","2023-04-16T20:20:38.332000","2023-04-16T20:20:38.265244Z",105,"CE3DWF28",324,"Medicine","29","Female","Mixed","United States","United States","United States","English","No","Full-Time"
"320","643c5874fd60d2bebb96d5a9","5733c6c2edc1fe117456c016","APPROVED","2023-04-16T20:20:08.593000Z","2023-04-16T20:22:11.987000Z","2023-04-16T20:22:12.469000","2023-04-16T20:22:12.392980Z",124,"CE3DWF28",1441,"Medicine","31","Female","White","United States","United States","United States","English","No","Full-Time"
