StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,ProlificID,Age,Gender,Education,Salary,AIKnowledge,UsedAI,TimeEnergy,SimilarTasks,EnhanceHurt,Attention,Comments
04/16/2023 13:51,04/16/2023 13:55,IP Address,99.39.140.30,100,230,TRUE,04/16/2023 13:55,R_1OqtjeE2uvT33ug,42.3255,-83.0415,anonymous,EN,I consent to participate in this study,629e1261dc860cbee1a8be12,38,Female,Bachelor’s Degree,"$25,001 - $50,000",Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Can perform only a few tasks,AI will enhance my work,Compose an email,none
04/16/2023 13:54,04/16/2023 13:55,IP Address,99.87.217.8,100,60,TRUE,04/16/2023 13:55,R_3hcOkm2mLeUieUk,32.7889,-96.8021,anonymous,EN,I consent to participate in this study,5ef3832ddd7d5a0f19b24f20,35,Male,Graduate Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Operate a self-driving car,
04/16/2023 13:56,04/16/2023 13:58,IP Address,172.56.96.153,100,74,TRUE,04/16/2023 13:58,R_2axfynLMzg92qwq,27.9875,-82.4583,anonymous,EN,I consent to participate in this study,5fbc56c0293d73121cdc1eb5,33,Male,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),I Don't Know,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/16/2023 13:57,04/16/2023 13:58,IP Address,68.61.84.9,100,49,TRUE,04/16/2023 13:58,R_xfrEdAnauchrMDn,42.6584,-83.2364,anonymous,EN,I consent to participate in this study,63d1458687bb808c5929e352,25,Male,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/16/2023 13:50,04/16/2023 13:58,IP Address,174.30.200.74,100,516,TRUE,04/16/2023 13:58,R_Cgj7MvDf4Z8IVnb,36.1506,-115.1805,anonymous,EN,I consent to participate in this study,592ba0926579ca0001edb7de,29,Female,Bachelor’s Degree,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/16/2023 13:57,04/16/2023 13:59,IP Address,100.35.113.42,100,104,TRUE,04/16/2023 13:59,R_2vk4kdBkuVUV4n1,40.7463,-74.1553,anonymous,EN,I consent to participate in this study,63d2bc12a843f8466a8f83e0,30,Female,Bachelor’s Degree,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),No,Save little time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/16/2023 13:58,04/16/2023 13:59,IP Address,174.67.22.26,100,98,TRUE,04/16/2023 13:59,R_2YciikOPHIsM0rW,35.6211,-97.4757,anonymous,EN,I consent to participate in this study,615b153c4573e5f639badcf1,24,Female,Graduate Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/16/2023 13:57,04/16/2023 14:00,IP Address,75.236.83.197,100,133,TRUE,04/16/2023 14:00,R_3mlwEnUPJB8gHQC,33.4122,-112.0287,anonymous,EN,I consent to participate in this study,5da4152a3ab39a0011295a3e,59,Female,Bachelor’s Degree,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform many tasks,AI will enhance my work,Compose an email,
04/16/2023 14:00,04/16/2023 14:02,IP Address,66.177.91.49,100,115,TRUE,04/16/2023 14:02,R_1gtMIEr99yG9WMy,30.3341,-81.6544,anonymous,EN,I consent to participate in this study,5d27dc6b46dea800184f8bfa,40,Female,Bachelor’s Degree,"$0 - $25,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/16/2023 13:58,04/16/2023 14:02,IP Address,23.251.65.205,100,264,TRUE,04/16/2023 14:02,R_ONWKqcqzgTH6hFL,35.0309,-85.2726,anonymous,EN,I consent to participate in this study,5f481a825080c619ea3709b0,44,Female,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/16/2023 14:01,04/16/2023 14:02,IP Address,76.251.163.131,100,79,TRUE,04/16/2023 14:02,R_AyTkDvCAnS1se4x,30.4421,-97.6339,anonymous,EN,I consent to participate in this study,5c3764ce3acfeb000154ac66,33,Male,Graduate Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/16/2023 14:03,04/16/2023 14:04,IP Address,75.110.39.146,100,67,TRUE,04/16/2023 14:04,R_1CxNmExzPg7GWRp,35.5891,-77.345,anonymous,EN,I consent to participate in this study,63caad623a9efa3d1daba06d,49,Female,Graduate Degree,"$50,001 - $75,000",Somewhat familiar (heard of AI but have no knowledge of it),I Don't Know,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/16/2023 14:03,04/16/2023 14:05,IP Address,172.56.225.144,100,75,TRUE,04/16/2023 14:05,R_20Z3lXn2aHw1EVt,33.4663,-86.808,anonymous,EN,I consent to participate in this study,612dadc02ff79efdae19c7f6,40,Female,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/16/2023 14:04,04/16/2023 14:05,IP Address,76.152.66.32,100,63,TRUE,04/16/2023 14:05,R_3nodZmCzySr6DSP,41.3136,-72.9272,anonymous,EN,I consent to participate in this study,5fc502cb4583150009dc8a66,43,Female,High School,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save no time,Cannot perform any tasks,AI will neither enhance nor detract from my work,Compose an email,
04/16/2023 14:05,04/16/2023 14:07,IP Address,24.183.63.84,100,126,TRUE,04/16/2023 14:07,R_1pzh5SLB8O4v5JN,43.327,-89.5554,anonymous,EN,I consent to participate in this study,64148386b15c3ddfef1fcd69,38,Male,Some College,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/16/2023 14:07,04/16/2023 14:08,IP Address,108.16.16.60,100,58,TRUE,04/16/2023 14:08,R_3j3c0CSc0zyPEbN,39.9597,-75.1995,anonymous,EN,I consent to participate in this study,5e04f438afb8b0f5afa75f08,37,Male,Graduate Degree,"$100,000+",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/16/2023 14:10,04/16/2023 14:11,IP Address,162.83.133.84,100,75,TRUE,04/16/2023 14:11,R_1lcv1inZyBJtkqp,40.7681,-73.8291,anonymous,EN,I consent to participate in this study,63ea5fe64d7a2cce52a149ca,30,Female,Graduate Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/16/2023 14:10,04/16/2023 14:12,IP Address,172.59.233.71,100,106,TRUE,04/16/2023 14:12,R_pcNtL7WCVRc1boJ,29.4213,-98.5313,anonymous,EN,I consent to participate in this study,5eeaa8ee94a7f8046a02a20d,39,Male,Graduate Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,Thank you and best of luck on your project. 
04/16/2023 14:12,04/16/2023 14:13,IP Address,73.214.198.29,100,54,TRUE,04/16/2023 14:13,R_1GW7SjMs7fTfWpU,40.4339,-79.9996,anonymous,EN,I consent to participate in this study,60b7f6030152011ff5ab8197,40,Male,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Cannot perform any tasks,AI will neither enhance nor detract from my work,Compose an email,
04/16/2023 14:13,04/16/2023 14:14,IP Address,72.28.171.16,100,65,TRUE,04/16/2023 14:14,R_3pnmUK6IwPyjrpW,33.5546,-81.721,anonymous,EN,I consent to participate in this study,546e72bafdf99b2b8df98426,33,Female,Bachelor’s Degree,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will neither enhance nor detract from my work,Compose an email,
04/16/2023 14:14,04/16/2023 14:15,IP Address,70.229.208.176,100,45,TRUE,04/16/2023 14:15,R_rjNCO2YXH1iVDa1,38.0004,-121.3105,anonymous,EN,I consent to participate in this study,633628106c44d5d8d54813f5,24,Male,Some College,"$25,001 - $50,000",Extremely knowledgeable (have an in-depth understanding of AI and its technical workings),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/16/2023 14:14,04/16/2023 14:16,IP Address,76.35.212.14,100,95,TRUE,04/16/2023 14:16,R_240q5zn5WMqPtBN,41.4453,-81.6991,anonymous,EN,I consent to participate in this study,5eb24b26f30ede1a6ae46c14,24,Male,Some College,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/16/2023 14:15,04/16/2023 14:16,IP Address,68.49.195.98,100,64,TRUE,04/16/2023 14:16,R_3MRpaT1CRXdtXwu,42.244,-83.5823,anonymous,EN,I consent to participate in this study,60a6c78720fb46c16a21ab1e,27,Female,Bachelor’s Degree,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will neither enhance nor detract from my work,Compose an email,
04/16/2023 14:16,04/16/2023 14:17,IP Address,76.27.236.155,100,60,TRUE,04/16/2023 14:17,R_1dbrEkGWQQNbyoH,44.6279,-123.0592,anonymous,EN,I consent to participate in this study,62fba37f3560a85b4eb94aac,45,Male,Some College,"$75,001 - $100,000",Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/16/2023 14:18,04/16/2023 14:20,IP Address,70.186.166.61,100,98,TRUE,04/16/2023 14:20,R_2rGkg2Ebo8abllm,30.4496,-91.1922,anonymous,EN,I consent to participate in this study,6110a52e4764194c6a17b64c,29,Female,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will neither enhance nor detract from my work,Compose an email,None
04/16/2023 14:20,04/16/2023 14:22,IP Address,206.174.18.28,100,118,TRUE,04/16/2023 14:22,R_2DMmyf2TLzCXZjo,61.2199,-149.9077,anonymous,EN,I consent to participate in this study,5733c6c2edc1fe117456c016,31,Female,Graduate Degree,"$75,001 - $100,000",Somewhat familiar (heard of AI but have no knowledge of it),I Don't Know,Save some time,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/16/2023 14:23,04/16/2023 14:24,IP Address,99.126.72.144,100,90,TRUE,04/16/2023 14:24,R_2Ww2LIeqKvfMRY5,32.3816,-96.8322,anonymous,EN,I consent to participate in this study,5e63e24eaf3bd51660031dbe,37,Male,Bachelor’s Degree,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/16/2023 14:23,04/16/2023 14:25,IP Address,172.58.242.142,100,95,TRUE,04/16/2023 14:25,R_31yhCV7J2YVRu5G,38.894,-77.0365,anonymous,EN,I consent to participate in this study,5ce300b94c6a040001bcc0ec,42,Male,Graduate Degree,"$75,001 - $100,000",Very familiar (up to date with AI trends and developments),Yes,Save little time,Cannot perform any tasks,AI will detract from my work,Compose an email,
04/16/2023 14:25,04/16/2023 14:27,IP Address,69.131.221.35,100,122,TRUE,04/16/2023 14:27,R_1jBUzcRRp9zxJ3H,39.4277,-85.5994,anonymous,EN,I consent to participate in this study,58a53ea734fcb30001053e08,52,Male,Some College,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/16/2023 14:27,04/16/2023 14:29,IP Address,174.55.202.170,100,120,TRUE,04/16/2023 14:29,R_3JDEhNtbFvApafd,40.2389,-77.1935,anonymous,EN,I consent to participate in this study,5b745d7bea73590001e99b25,56,Female,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/16/2023 14:29,04/16/2023 14:32,IP Address,172.58.243.168,100,157,TRUE,04/16/2023 14:32,R_2uQCpoV2o5EbR3O,38.894,-77.0365,anonymous,EN,I consent to participate in this study,606be651a89a7baf6141e8b9,26,Female,Graduate Degree,"$100,000+",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Save little time,Can perform many tasks,AI will enhance my work,Compose an email,
04/16/2023 14:31,04/16/2023 14:32,IP Address,108.216.124.221,100,84,TRUE,04/16/2023 14:32,R_zTl5jPlrCT2bw8F,29.4729,-95.3494,anonymous,EN,I consent to participate in this study,5aadbb1ee1546900019af242,33,Male,Bachelor’s Degree,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Save little time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/16/2023 14:32,04/16/2023 14:33,IP Address,172.58.122.200,100,49,TRUE,04/16/2023 14:33,R_9Rk5ZLl9OVbG88N,42.3255,-83.0415,anonymous,EN,I consent to participate in this study,5e42e99a423d0b0526ec6592,43,Female,Graduate Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/16/2023 14:32,04/16/2023 14:35,IP Address,202.182.70.249,100,131,TRUE,04/16/2023 14:35,R_0jphuIurpYtCiul,40.7123,-74.0068,anonymous,EN,I consent to participate in this study,55e59b81c70c7a000b2a5ad9,44,Female,Bachelor’s Degree,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,no further comments
04/16/2023 14:33,04/16/2023 14:35,IP Address,24.181.92.250,100,143,TRUE,04/16/2023 14:35,R_2Qs4tYOyPt3NVSB,34.1476,-86.1437,anonymous,EN,I consent to participate in this study,63d1b680be452fa711f77f60,32,Female,Some College,"$25,001 - $50,000",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/16/2023 14:34,04/16/2023 14:36,IP Address,166.205.124.144,100,91,TRUE,04/16/2023 14:36,R_1LBFKa9adeamrig,41.8486,-87.6288,anonymous,EN,I consent to participate in this study,5ef4b8cf1f15df0ae9c7a706,30,Male,Graduate Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/16/2023 14:38,04/16/2023 14:40,IP Address,174.195.38.193,100,95,TRUE,04/16/2023 14:40,R_1qgGC0Mh0GaIy32,33.8019,-84.3861,anonymous,EN,I consent to participate in this study,61072de8cb2b196304aa0009,40,Female,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/16/2023 14:39,04/16/2023 14:40,IP Address,184.190.100.16,100,61,TRUE,04/16/2023 14:40,R_2X6yHGuRbW7foLy,36.3519,-94.2197,anonymous,EN,I consent to participate in this study,60bcefabcd5af65610403732,32,Male,Graduate Degree,"$100,000+",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Save some time,Can perform many tasks,AI will neither enhance nor detract from my work,Compose an email,
04/16/2023 14:38,04/16/2023 14:40,IP Address,68.108.232.111,100,90,TRUE,04/16/2023 14:40,R_1Hjkx0VCgfBUR7q,30.4496,-91.1922,anonymous,EN,I consent to participate in this study,5c9c70f596508100010e5a05,31,Female,Bachelor’s Degree,,Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/16/2023 14:37,04/16/2023 14:40,IP Address,68.114.251.198,100,187,TRUE,04/16/2023 14:40,R_3GpKEJFyp58NN8J,44.166,-87.5832,anonymous,EN,I consent to participate in this study,5dd371cada167d3773d4ee9e,49,Female,Bachelor’s Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),No,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,None 
